year,continent,ccode,name,electricandheat,manufacturingandconstructing,transportation,fuelcombustion,fugitive,totalCO2
1992,Europe,MKD,"Macedonia, FYR",5.57,1.34,0.78,0.53,0.00,8.22
1992,Europe,MLT,Malta,1.52,0.00,0.52,0.10,0.00,2.14
1992,Europe,MDA,Moldova,12.98,1.19,2.18,3.28,0.00,19.63
1992,Europe,MNE,Montenegro,,,,,,0.00
1992,Europe,NLD,Netherlands,61.66,35.39,27.04,39.51,0.19,163.79
1992,Europe,NOR,Norway,10.55,5.44,10.30,3.57,0.91,30.77
1992,Europe,POL,Poland,210.00,38.45,21.28,64.45,0.00,334.18
1992,Europe,PRT,Portugal,20.07,9.36,11.25,3.95,0.00,44.63
1992,Europe,ROU,Romania,83.95,21.00,10.34,11.05,0.00,126.34
1992,Europe,SRB,Serbia,33.63,7.54,2.24,4.13,,47.54
1992,Europe,SVK,Slovakia,16.12,14.56,3.51,11.16,,45.35
1992,Europe,SVN,Slovenia,5.87,1.83,2.53,2.06,0.00,12.29
1992,Europe,ESP,Spain,87.80,44.05,68.94,23.63,0.12,224.54
1992,Europe,SWE,Sweden,11.62,14.03,20.21,10.29,0.00,56.15
1992,Europe,CHE,Switzerland,3.06,6.14,15.19,19.76,0.00,44.15
1992,Europe,UKR,Ukraine,270.09,186.36,40.56,62.46,0.00,559.47
1992,Europe,GBR,United Kingdom,242.30,77.53,115.16,114.26,0.00,549.25
1992,North America,ATG,Antigua & Barbuda,,,,,0.00,0.00
1992,North America,BHS,"Bahamas, The",,,,,0.00,0.00
1992,North America,BRB,Barbados,,,,,0.00,0.00
1992,North America,BLZ,Belize,,,,,0.00,0.00
1992,North America,CAN,Canada,145.45,82.86,124.38,82.24,4.70,439.63
1992,North America,CRI,Costa Rica,0.66,0.55,2.37,0.24,0.00,3.82
1992,North America,DMA,Dominica,,,,,0.00,0.00
1992,North America,DOM,Dominican Republic,4.34,0.89,2.43,1.34,0.00,9.00
1992,North America,GRD,Grenada,,,,,0.00,0.00
1992,North America,GTM,Guatemala,0.90,0.83,1.85,0.64,0.00,4.22
1992,North America,HTI,Haiti,0.13,0.25,0.40,0.05,0.00,0.83
1992,North America,HND,Honduras,0.11,0.77,1.15,0.40,0.00,2.43
1992,North America,MEX,Mexico,109.76,64.00,89.85,28.71,0.00,292.32
1992,North America,NIC,Nicaragua,0.77,0.26,0.91,0.16,0.00,2.10
1992,North America,PAN,Panama,1.21,0.68,1.42,0.25,0.00,3.56
1992,North America,KNA,Saint Kitts & Nevis,,,,,0.00,0.00
1992,North America,LCA,Saint Lucia,,,,,0.00,0.00
1992,North America,VCT,Saint Vincent & Grenadines,,,,,0.00,0.00
1992,North America,TTO,Trinidad & Tobago,5.36,5.04,1.34,0.23,3.55,15.52
1992,North America,USA,United States,2251.15,607.72,1423.24,608.06,9.47,4899.64
1992,Oceania,AUS,Australia,145.39,46.22,61.45,12.49,0.38,265.93
1992,Oceania,COK,Cook Islands,,,,,0.00,0.00
1992,Oceania,GNQ,Equatorial Guinea,,,,,0.00,0.00
1992,Oceania,FJI,Fiji,,,,,0.00,0.00
1992,Oceania,GIN,Guinea,,,,,0.00,0.00
1992,Oceania,GNB,Guinea-Bissau,,,,,0.00,0.00
1992,Oceania,NRU,Nauru,,,,,0.00,0.00
1992,Oceania,NZL,New Zealand,6.14,6.81,8.95,2.60,0.08,24.58
1992,Oceania,NIU,Niue,,,,,0.00,0.00
1992,Oceania,PLW,Palau,,,,,,0.00
1992,Oceania,PNG,Papua New Guinea,,,,,0.00,0.00
1992,Oceania,WSM,Samoa,,,,,0.00,0.00
1992,Oceania,SLB,Solomon Islands,,,,,0.00,0.00
1992,Oceania,TON,Tonga,,,,,0.00,0.00
1992,Oceania,VUT,Vanuatu,,,,,0.00,0.00
1992,South America,ARG,Argentina,37.57,15.97,31.80,22.07,3.99,111.40
1992,South America,BOL,Bolivia,1.68,0.74,2.29,0.71,1.07,6.49
1992,South America,BRA,Brazil,29.67,59.44,85.72,28.28,2.95,206.06
1992,South America,CHL,Chile,7.04,9.41,10.18,4.26,1.18,32.07
1992,South America,COL,Colombia,13.30,13.92,17.83,5.04,0.87,50.96
1992,South America,CUB,Cuba,9.00,6.12,2.66,3.46,0.00,21.24
1992,South America,ECU,Ecuador,2.40,3.01,8.05,1.48,1.35,16.29
1992,South America,SLV,El Salvador,0.64,0.85,1.58,0.20,0.00,3.27
1992,South America,GUY,Guyana,,,,,0.00,0.00
1992,South America,PRY,Paraguay,0.04,0.25,1.81,0.14,0.00,2.24
1992,South America,PER,Peru,4.01,4.37,6.83,4.23,0.37,19.81
1992,South America,SUR,Suriname,,,,,0.00,0.00
1992,South America,URY,Uruguay,1.08,0.78,1.72,1.09,0.00,4.67
1992,South America,VEN,Venezuela,42.75,27.21,29.48,5.65,7.24,112.33
1993,Africa,DZA,Algeria,25.25,8.36,16.79,8.16,13.79,72.35
1993,Africa,AGO,Angola,0.34,2.25,1.20,0.51,2.59,6.89
1993,Africa,BEN,Benin,0.03,0.03,0.12,0.03,0.00,0.21
1993,Africa,BWA,Botswana,1.61,0.63,0.79,0.17,0.00,3.20
1993,Africa,BFA,Burkina Faso,,,,,0.00,0.00
1993,Africa,BDI,Burundi,,,,,0.00,0.00
1993,Africa,CMR,Cameroon,0.03,0.20,1.67,0.55,3.97,6.42
1993,Africa,CPV,Cape Verde,,,,,0.00,0.00
1993,Africa,CAF,Central African Republic,,,,,0.00,0.00
1993,Africa,TCD,Chad,,,,,0.00,0.00
1993,Africa,COM,Comoros,,,,,0.00,0.00
1993,Africa,COG,"Congo, Dem. Rep.",0.06,0.01,0.44,0.87,0.00,1.38
1993,Africa,COD,"Congo, Rep.",0.00,0.07,0.44,0.08,2.37,2.96
1993,Africa,CIV,Cote d'Ivoire,0.92,0.45,1.09,0.52,0.00,2.98
1993,Africa,DJI,Djibouti,,,,,0.00,0.00
1993,Africa,EGY,Egypt,27.31,30.87,18.09,8.02,2.37,86.66
1993,Africa,ERI,Eritrea,0.33,0.04,0.21,0.05,,0.63
1993,Africa,ETH,Ethiopia,0.07,0.46,0.87,0.45,0.00,1.85
1993,Africa,GAB,Gabon,0.33,0.33,0.39,0.16,3.44,4.65
1993,Africa,GMB,"Gambia, The",,,,,0.00,0.00
1993,Africa,GHA,Ghana,0.09,0.47,1.78,0.48,0.00,2.82
1993,Africa,KEN,Kenya,0.49,1.63,2.36,0.85,0.00,5.33
1993,Africa,KIR,Kiribati,,,,,0.00,0.00
1993,Africa,LSO,Lesotho,,,,,0.00,0.00
1993,Africa,LBR,Liberia,,,,,0.00,0.00
1993,Africa,LBY,Libya,15.70,3.97,7.36,1.60,3.15,31.78
1993,Africa,MDG,Madagascar,,,,,0.00,0.00
1993,Africa,MLI,Mali,,,,,0.00,0.00
1993,Africa,MRT,Mauritania,,,,,0.00,0.00
1993,Africa,MUS,Mauritius,0.52,0.26,0.54,0.13,0.00,1.45
1993,Africa,MAR,Morocco,9.18,4.84,5.17,3.58,0.00,22.77
1993,Africa,MOZ,Mozambique,0.06,0.20,0.84,0.18,0.00,1.28
1993,Africa,NAM,Namibia,0.21,0.02,0.52,0.66,0.00,1.41
1993,Africa,NER,Niger,,,,,0.00,0.00
1993,Africa,NGA,Nigeria,11.69,5.21,15.91,4.34,46.91,84.06
1993,Africa,RWA,Rwanda,,,,,0.00,0.00
1993,Africa,STP,Sao Tome & Principe,,,,,0.00,0.00
1993,Africa,SEN,Senegal,0.95,0.28,0.75,0.28,0.00,2.26
1993,Africa,SYC,Seychelles,,,,,0.00,0.00
1993,Africa,SLE,Sierra Leone,,,,,0.00,0.00
1993,Africa,ZAF,South Africa,154.68,48.03,29.92,19.36,0.00,251.99
1993,Africa,SWZ,Swaziland,,,,,0.00,0.00
1993,Africa,TZA,Tanzania,0.35,0.44,0.70,0.24,0.00,1.73
1993,Africa,TGO,Togo,0.07,0.00,0.17,0.02,0.00,0.26
1993,Africa,TUN,Tunisia,4.67,3.41,2.93,2.92,0.80,14.73
1993,Africa,UGA,Uganda,,,,,0.00,0.00
1993,Africa,ZMB,Zambia,0.17,1.37,0.65,0.22,0.00,2.41
1993,Africa,ZWE,Zimbabwe,7.89,3.84,1.95,2.73,0.00,16.41
1993,Asia,AFG,Afghanistan,,,,,0.00,0.00
1993,Asia,BHR,Bahrain,11.71,1.82,1.15,0.15,0.00,14.83
1993,Asia,BGD,Bangladesh,5.77,4.24,2.15,3.05,0.00,15.21
1993,Asia,BTN,Bhutan,,,,,0.00,0.00
1993,Asia,BRN,Brunei,2.94,0.18,0.68,0.06,0.00,3.86
1993,Asia,KHM,Cambodia,,,,,0.00,0.00
1993,Asia,CHN,China,981.06,1061.22,141.96,476.74,0.00,2660.98
1993,Asia,IND,India,339.50,176.15,68.14,93.22,5.00,682.01
1993,Asia,IDN,Indonesia,62.28,52.25,40.07,26.63,12.41,193.64
1993,Asia,IRN,Iran,53.85,45.70,49.30,67.61,15.85,232.31
1993,Asia,IRQ,Iraq,46.22,9.84,24.26,7.11,0.09,87.52
1993,Asia,ISR,Israel,24.00,4.25,7.29,4.90,0.00,40.44
1993,Asia,JPN,Japan,410.00,260.55,229.86,168.99,0.00,1069.40
1993,Asia,JOR,Jordan,4.66,1.31,2.72,2.15,0.00,10.84
1993,Asia,KAZ,Kazakhstan,100.63,78.90,13.05,24.66,0.55,217.79
1993,Asia,PRK,"Korea, Dem. Rep. (North)",11.29,58.05,3.07,15.34,0.00,87.75
1993,Asia,KOR,"Korea, Rep. (South)",94.63,76.99,60.85,71.72,0.00,304.19
1993,Asia,KWT,Kuwait,16.08,9.08,4.73,0.26,0.91,31.06
1993,Asia,KGZ,Kyrgyzstan,1.50,2.86,1.56,3.75,0.00,9.67
1993,Asia,LAO,Laos,,,,,0.00,0.00
1993,Asia,LBN,Lebanon,3.16,0.70,3.73,2.55,0.00,10.14
1993,Asia,MWI,Malawi,,,,,0.00,0.00
1993,Asia,MYS,Malaysia,29.60,22.00,16.74,2.66,0.00,71.00
1993,Asia,MDV,Maldives,,,,,0.00,0.00
1993,Asia,MNG,Mongolia,7.08,2.38,0.97,1.20,0.00,11.63
1993,Asia,MMR,Myanmar,1.90,0.90,1.57,0.40,0.00,4.77
1993,Asia,NPL,Nepal,0.05,0.19,0.48,0.57,0.00,1.29
1993,Asia,OMN,Oman,6.49,3.24,2.06,0.77,1.11,13.67
1993,Asia,PAK,Pakistan,20.12,22.92,18.22,8.85,0.00,70.11
1993,Asia,PHL,Philippines,12.85,10.28,16.74,3.94,0.00,43.81
1993,Asia,QAT,Qatar,9.93,5.59,1.66,0.11,0.00,17.29
1993,Asia,RUS,Russian Federation,1087.82,222.06,233.59,284.72,0.00,1828.19
1993,Asia,SAU,Saudi Arabia,89.10,33.42,56.85,2.88,18.02,200.27
1993,Asia,SGP,Singapore,30.31,1.64,4.67,0.74,0.00,37.36
1993,Asia,LKA,Sri Lanka,0.41,0.64,2.96,0.75,0.00,4.76
1993,Asia,SDN,Sudan,0.88,0.28,2.03,0.15,0.00,3.34
1993,Asia,SYR,Syria,8.62,5.84,7.43,7.77,0.66,30.32
1993,Asia,TJK,Tajikistan,1.28,0.00,0.29,3.41,0.00,4.98
1993,Asia,THA,Thailand,43.42,24.16,34.97,7.90,0.00,110.45
1993,Asia,TUR,Turkey,44.04,34.65,32.19,29.50,0.07,140.45
1993,Asia,TKM,Turkmenistan,8.39,1.37,6.14,10.24,0.00,26.14
1993,Asia,ARE,United Arab Emirates,17.10,29.85,12.47,0.26,0.93,60.61
1993,Asia,UZB,Uzbekistan,46.81,2.33,6.02,58.59,0.00,113.75
1993,Asia,VNM,Vietnam,2.74,7.25,6.83,4.16,1.40,22.38
1993,Asia,YEM,Yemen,2.15,0.00,4.36,1.20,0.00,7.71
1993,Europe,ALB,Albania,0.56,0.77,0.50,0.39,0.00,2.22
1993,Europe,ARM,Armenia,0.81,2.10,1.18,0.91,0.00,5.00
1993,Europe,AUT,Austria,17.48,10.08,15.14,13.25,0.00,55.95
1993,Europe,AZE,Azerbaijan,22.29,9.76,3.68,4.11,15.84,55.68
1993,Europe,BLR,Belarus,46.08,13.80,9.38,13.96,0.00,83.22
1993,Europe,BEL,Belgium,30.60,27.91,22.36,28.90,0.00,109.77
1993,Europe,BIH,Bosnia & Herzegovina,5.87,2.68,0.84,3.73,0.00,13.12
1993,Europe,BGR,Bulgaria,37.54,7.67,4.27,5.66,0.00,55.14
1993,Europe,HRV,Croatia,6.71,3.55,2.99,2.49,0.00,15.74
1993,Europe,CYP,Cyprus,2.22,1.18,1.32,0.20,0.00,4.92
1993,Europe,CZE,Czech Republic,64.02,33.42,8.12,22.41,0.00,127.97
1993,Europe,DNK,Denmark,31.74,5.70,11.07,8.78,0.41,57.70
1993,Europe,EST,Estonia,13.99,1.87,1.16,0.97,0.00,17.99
1993,Europe,FIN,Finland,21.99,14.24,11.01,7.47,0.00,54.71
1993,Europe,FRA,France,50.23,78.36,119.90,100.81,0.00,349.30
1993,Europe,GEO,Georgia,6.06,3.23,2.04,4.70,0.00,16.03
1993,Europe,DEU,Germany,375.97,137.48,167.36,199.06,0.65,880.52
1993,Europe,GRC,Greece,38.40,9.05,16.44,7.79,0.00,71.68
1993,Europe,HUN,Hungary,24.69,9.89,7.02,16.29,0.00,57.89
1993,Europe,ISL,Iceland,0.01,0.47,0.63,0.83,0.00,1.94
1993,Europe,IRL,Ireland,12.02,4.60,5.51,9.23,0.00,31.36
1993,Europe,ITA,Italy,134.41,74.75,104.42,77.43,0.00,391.01
1993,Europe,JAM,Jamaica,4.71,1.79,1.15,0.37,0.00,8.02
1993,Europe,LVA,Latvia,5.26,1.56,2.29,2.54,0.00,11.65
1993,Europe,LTU,Lithuania,7.36,2.27,3.05,2.97,0.00,15.65
1993,Europe,LUX,Luxembourg,1.63,4.33,3.44,1.46,0.00,10.86
1993,Europe,MKD,"Macedonia, FYR",5.80,1.10,1.44,0.17,0.00,8.51
1993,Europe,MLT,Malta,2.08,0.00,0.59,0.10,0.00,2.77
1993,Europe,MDA,Moldova,10.37,1.25,1.38,3.85,0.00,16.85
1993,Europe,MNE,Montenegro,,,,,,0.00
1993,Europe,NLD,Netherlands,63.39,35.87,27.55,41.18,0.27,168.26
1993,Europe,NOR,Norway,11.64,5.48,10.89,3.44,0.65,32.10
1993,Europe,POL,Poland,197.23,49.23,20.69,68.15,0.00,335.30
1993,Europe,PRT,Portugal,18.75,8.84,11.79,4.02,0.00,43.40
1993,Europe,ROU,Romania,80.82,18.66,8.29,8.70,0.00,116.47
1993,Europe,SRB,Serbia,30.93,4.60,2.67,3.98,,42.18
1993,Europe,SVK,Slovakia,17.54,11.83,2.91,11.00,0.00,43.28
1993,Europe,SVN,Slovenia,5.93,1.74,3.06,2.37,0.00,13.10
1993,Europe,ESP,Spain,77.31,41.96,67.90,22.97,0.03,210.17
1993,Europe,SWE,Sweden,11.87,14.92,19.33,9.65,0.00,55.77
1993,Europe,CHE,Switzerland,2.68,5.74,14.18,19.29,0.00,41.89
1993,Europe,UKR,Ukraine,257.41,130.69,35.11,63.31,0.00,486.52
1993,Europe,GBR,United Kingdom,221.67,78.61,116.36,116.48,4.39,537.51
1993,North America,ATG,Antigua & Barbuda,,,,,0.00,0.00
1993,North America,BHS,"Bahamas, The",,,,,0.00,0.00
1993,North America,BRB,Barbados,,,,,0.00,0.00
1993,North America,BLZ,Belize,,,,,0.00,0.00
1993,North America,CAN,Canada,137.28,83.83,126.29,86.88,4.27,438.55
1993,North America,CRI,Costa Rica,0.49,0.57,2.44,0.27,0.00,3.77
1993,North America,DMA,Dominica,,,,,0.00,0.00
1993,North America,DOM,Dominican Republic,4.00,0.76,2.63,1.54,0.00,8.93
1993,North America,GRD,Grenada,,,,,0.00,0.00
1993,North America,GTM,Guatemala,0.90,1.03,2.03,0.63,0.00,4.59
1993,North America,HTI,Haiti,0.08,0.15,0.38,0.06,0.00,0.67
1993,North America,HND,Honduras,0.16,0.76,1.31,0.35,0.00,2.58
1993,North America,MEX,Mexico,110.26,59.06,91.32,29.33,2.85,292.82
1993,North America,NIC,Nicaragua,0.73,0.25,0.94,0.17,0.00,2.09
1993,North America,PAN,Panama,1.07,0.72,1.53,0.25,0.00,3.57
1993,North America,KNA,Saint Kitts & Nevis,,,,,0.00,0.00
1993,North America,LCA,Saint Lucia,,,,,0.00,0.00
1993,North America,VCT,Saint Vincent & Grenadines,,,,,0.00,0.00
1993,North America,TTO,Trinidad & Tobago,5.25,4.88,1.21,0.23,4.37,15.94
1993,North America,USA,United States,2310.74,623.68,1446.71,626.10,12.75,5019.98
1993,Oceania,AUS,Australia,146.80,47.33,62.54,12.89,0.37,269.93
1993,Oceania,COK,Cook Islands,,,,,0.00,0.00
1993,Oceania,GNQ,Equatorial Guinea,,,,,0.93,0.93
1993,Oceania,FJI,Fiji,,,,,0.00,0.00
1993,Oceania,GIN,Guinea,,,,,0.00,0.00
1993,Oceania,GNB,Guinea-Bissau,,,,,0.00,0.00
1993,Oceania,NRU,Nauru,,,,,0.00,0.00
1993,Oceania,NZL,New Zealand,5.39,7.06,9.34,2.33,0.00,24.12
1993,Oceania,NIU,Niue,,,,,0.00,0.00
1993,Oceania,PLW,Palau,,,,,,0.00
1993,Oceania,PNG,Papua New Guinea,,,,,0.00,0.00
1993,Oceania,WSM,Samoa,,,,,0.00,0.00
1993,Oceania,SLB,Solomon Islands,,,,,0.00,0.00
1993,Oceania,TON,Tonga,,,,,0.00,0.00
1993,Oceania,VUT,Vanuatu,,,,,0.00,0.00
1993,South America,ARG,Argentina,34.01,16.11,35.39,22.81,4.18,112.50
1993,South America,BOL,Bolivia,1.59,0.73,2.65,0.66,1.76,7.39
1993,South America,BRA,Brazil,30.01,62.04,89.15,29.48,1.84,212.52
1993,South America,CHL,Chile,7.14,9.61,11.29,4.35,0.16,32.55
1993,South America,COL,Colombia,13.95,18.09,18.08,5.56,0.32,56.00
1993,South America,CUB,Cuba,9.15,5.74,2.00,2.73,0.00,19.62
1993,South America,ECU,Ecuador,1.85,2.80,8.08,1.50,1.18,15.41
1993,South America,SLV,El Salvador,0.84,0.87,1.73,0.23,0.00,3.67
1993,South America,GUY,Guyana,,,,,0.00,0.00
1993,South America,PRY,Paraguay,0.03,0.15,2.25,0.15,0.00,2.58
1993,South America,PER,Peru,4.09,4.90,6.98,4.23,0.40,20.60
1993,South America,SUR,Suriname,,,,,0.00,0.00
1993,South America,URY,Uruguay,0.62,0.72,1.93,1.11,0.00,4.38
1993,South America,VEN,Venezuela,43.46,30.26,31.59,5.43,6.86,117.60
1994,Africa,DZA,Algeria,24.93,7.73,15.37,8.10,14.10,70.23
1994,Africa,AGO,Angola,0.42,1.68,1.53,0.63,2.42,6.68
1994,Africa,BEN,Benin,0.03,0.02,0.12,0.04,0.00,0.21
1994,Africa,BWA,Botswana,1.63,0.47,0.76,0.17,0.00,3.03
1994,Africa,BFA,Burkina Faso,,,,,0.00,0.00
1994,Africa,BDI,Burundi,,,,,0.00,0.00
1994,Africa,CMR,Cameroon,0.03,0.20,1.74,0.61,4.51,7.09
1994,Africa,CPV,Cape Verde,,,,,0.00,0.00
1994,Africa,CAF,Central African Republic,,,,,0.00,0.00
1994,Africa,TCD,Chad,,,,,0.00,0.00
1994,Africa,COM,Comoros,,,,,0.00,0.00
1994,Africa,COG,"Congo, Dem. Rep.",0.04,0.01,0.45,0.71,0.00,1.21
1994,Africa,COD,"Congo, Rep.",0.00,0.06,0.36,0.07,2.37,2.86
1994,Africa,CIV,Cote d'Ivoire,1.06,0.45,1.08,0.51,0.00,3.10
1994,Africa,DJI,Djibouti,,,,,0.00,0.00
1994,Africa,EGY,Egypt,26.69,23.26,19.82,9.18,2.18,81.13
1994,Africa,ERI,Eritrea,0.32,0.05,0.28,0.05,0.00,0.70
1994,Africa,ETH,Ethiopia,0.07,0.58,0.97,0.50,0.00,2.12
1994,Africa,GAB,Gabon,0.25,0.43,0.31,0.18,3.24,4.41
1994,Africa,GMB,"Gambia, The",,,,,0.00,0.00
1994,Africa,GHA,Ghana,0.12,0.52,1.86,0.54,0.00,3.04
1994,Africa,KEN,Kenya,0.56,1.67,2.25,0.80,0.00,5.28
1994,Africa,KIR,Kiribati,,,,,0.00,0.00
1994,Africa,LSO,Lesotho,,,,,0.00,0.00
1994,Africa,LBR,Liberia,,,,,0.00,0.00
1994,Africa,LBY,Libya,18.20,4.35,8.75,1.79,3.22,36.31
1994,Africa,MDG,Madagascar,,,,,0.00,0.00
1994,Africa,MLI,Mali,,,,,0.00,0.00
1994,Africa,MRT,Mauritania,,,,,0.00,0.00
1994,Africa,MUS,Mauritius,0.60,0.23,0.54,0.13,0.00,1.50
1994,Africa,MAR,Morocco,10.12,5.43,5.58,3.81,0.00,24.94
1994,Africa,MOZ,Mozambique,0.03,0.20,0.69,0.15,0.00,1.07
1994,Africa,NAM,Namibia,0.23,0.02,0.57,0.82,0.00,1.64
1994,Africa,NER,Niger,,,,,0.00,0.00
1994,Africa,NGA,Nigeria,10.54,4.51,12.77,3.58,48.99,80.39
1994,Africa,RWA,Rwanda,,,,,0.00,0.00
1994,Africa,STP,Sao Tome & Principe,,,,,0.00,0.00
1994,Africa,SEN,Senegal,1.00,0.31,0.74,0.27,0.00,2.32
1994,Africa,SYC,Seychelles,,,,,0.00,0.00
1994,Africa,SLE,Sierra Leone,,,,,0.00,0.00
1994,Africa,ZAF,South Africa,158.52,49.32,31.01,18.75,0.00,257.60
1994,Africa,SWZ,Swaziland,,,,,0.00,0.00
1994,Africa,TZA,Tanzania,0.43,0.43,0.70,0.24,0.00,1.80
1994,Africa,TGO,Togo,0.11,0.11,0.32,0.05,0.00,0.59
1994,Africa,TUN,Tunisia,4.74,3.18,3.06,3.00,0.73,14.71
1994,Africa,UGA,Uganda,,,,,0.00,0.00
1994,Africa,ZMB,Zambia,0.15,0.92,0.80,0.20,0.00,2.07
1994,Africa,ZWE,Zimbabwe,8.34,2.37,1.73,2.82,0.00,15.26
1994,Asia,AFG,Afghanistan,,,,,0.00,0.00
1994,Asia,BHR,Bahrain,11.97,1.84,1.18,0.16,0.00,15.15
1994,Asia,BGD,Bangladesh,6.07,4.85,2.19,3.24,0.00,16.35
1994,Asia,BTN,Bhutan,,,,,0.00,0.00
1994,Asia,BRN,Brunei,3.16,0.19,0.72,0.06,0.00,4.13
1994,Asia,KHM,Cambodia,,,,,0.00,0.00
1994,Asia,CHN,China,1065.78,1116.41,132.43,460.39,0.00,2775.01
1994,Asia,IND,India,354.99,186.62,70.19,102.99,4.00,718.79
1994,Asia,IDN,Indonesia,63.50,56.26,44.89,27.54,9.48,201.67
1994,Asia,IRN,Iran,57.30,50.39,56.17,81.52,16.34,261.72
1994,Asia,IRQ,Iraq,55.50,10.60,24.54,7.68,0.09,98.41
1994,Asia,ISR,Israel,25.65,4.44,7.81,5.19,0.00,43.09
1994,Asia,JPN,Japan,452.65,263.67,241.74,164.21,0.00,1122.27
1994,Asia,JOR,Jordan,4.83,1.67,2.72,2.27,0.00,11.49
1994,Asia,KAZ,Kazakhstan,103.31,58.61,8.96,19.65,0.82,191.35
1994,Asia,PRK,"Korea, Dem. Rep. (North)",11.82,51.61,2.06,14.52,0.00,80.01
1994,Asia,KOR,"Korea, Rep. (South)",105.96,85.41,63.90,73.77,0.00,329.04
1994,Asia,KWT,Kuwait,21.13,8.99,4.99,0.28,0.91,36.30
1994,Asia,KGZ,Kyrgyzstan,1.17,2.60,0.50,2.01,0.00,6.28
1994,Asia,LAO,Laos,,,,,0.00,0.00
1994,Asia,LBN,Lebanon,3.49,1.15,3.50,3.01,0.00,11.15
1994,Asia,MWI,Malawi,,,,,0.00,0.00
1994,Asia,MYS,Malaysia,31.25,22.04,18.48,3.83,0.00,75.60
1994,Asia,MDV,Maldives,,,,,0.00,0.00
1994,Asia,MNG,Mongolia,6.51,1.80,0.66,1.14,0.00,10.11
1994,Asia,MMR,Myanmar,2.20,1.04,1.81,0.53,0.00,5.58
1994,Asia,NPL,Nepal,0.07,0.32,0.55,0.65,0.00,1.59
1994,Asia,OMN,Oman,7.10,2.44,2.09,0.86,0.84,13.33
1994,Asia,PAK,Pakistan,22.36,22.80,19.27,9.52,0.00,73.95
1994,Asia,PHL,Philippines,15.03,9.68,18.29,4.11,0.00,47.11
1994,Asia,QAT,Qatar,10.49,5.69,1.77,0.13,0.00,18.08
1994,Asia,RUS,Russian Federation,1001.32,175.79,205.31,229.22,0.00,1611.64
1994,Asia,SAU,Saudi Arabia,91.09,38.80,60.61,2.99,18.57,212.06
1994,Asia,SGP,Singapore,31.67,1.74,5.08,0.75,0.00,39.24
1994,Asia,LKA,Sri Lanka,0.44,0.63,3.45,0.83,0.00,5.35
1994,Asia,SDN,Sudan,0.67,1.04,2.95,0.18,0.00,4.84
1994,Asia,SYR,Syria,10.36,6.41,7.45,6.70,0.67,31.59
1994,Asia,TJK,Tajikistan,0.71,0.00,0.19,2.01,0.00,2.91
1994,Asia,THA,Thailand,47.91,30.47,38.86,8.04,0.00,125.28
1994,Asia,TUR,Turkey,49.46,31.53,31.27,26.41,0.12,138.79
1994,Asia,TKM,Turkmenistan,11.30,1.50,3.35,16.37,0.00,32.52
1994,Asia,ARE,United Arab Emirates,18.81,34.08,12.36,0.28,0.71,66.24
1994,Asia,UZB,Uzbekistan,41.49,6.75,5.97,58.23,0.00,112.44
1994,Asia,VNM,Vietnam,3.66,7.38,7.53,4.64,1.41,24.62
1994,Asia,YEM,Yemen,2.33,0.00,4.40,1.34,0.00,8.07
1994,Europe,ALB,Albania,0.63,0.69,0.63,0.33,0.07,2.35
1994,Europe,ARM,Armenia,0.82,0.73,0.16,1.05,0.00,2.76
1994,Europe,AUT,Austria,18.87,9.84,15.20,12.24,0.00,56.15
1994,Europe,AZE,Azerbaijan,16.84,9.48,3.24,6.21,14.07,49.84
1994,Europe,BLR,Belarus,42.14,11.03,6.67,10.71,0.00,70.55
1994,Europe,BEL,Belgium,32.81,31.00,22.74,28.93,0.00,115.48
